work_year,experience_level,employment_type,job_title,salary,salary_currency,company_location,company_size
2022,EN,FT,Data Scientist,66500,CAD,CA,L
2022,SE,FT,Machine Learning Engineer,57000,EUR,NL,L
2022,MI,FT,Head of Data,30000,EUR,EE,S
2022,EN,FT,Data Scientist,40000,USD,MY,L
2022,MI,FT,Machine Learning Engineer,121000,AUD,AU,L
2022,SE,FT,Data Engineer,115000,USD,US,M
2022,EN,FT,Data Scientist,120000,AUD,AU,M
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,US,L
2022,MI,FT,Research Scientist,59000,EUR,AT,L
2022,EN,FT,Research Scientist,120000,USD,US,L
2022,MI,FT,Applied Data Scientist,157000,USD,US,L
2022,EN,FT,Computer Vision Software Engineer,150000,USD,AU,S
2022,MI,FT,Business Data Analyst,90000,CAD,CA,L
2022,EN,FT,Data Engineer,65000,USD,US,S
2022,SE,FT,Machine Learning Engineer,65000,EUR,IE,S
2022,EN,FT,Data Analytics Engineer,20000,USD,PK,M
2022,MI,FT,Data Scientist,48000,USD,US,S
2022,SE,FT,Data Science Manager,152500,USD,US,M
2022,MI,FT,Data Engineer,62000,EUR,FR,M
2022,MI,FT,Data Scientist,115000,CHF,CH,L
2022,SE,FT,Applied Data Scientist,380000,USD,US,L
2022,MI,FT,Data Scientist,88000,CAD,CA,M
2022,EN,FT,Computer Vision Engineer,10000,USD,LU,M
2022,MI,FT,Data Analyst,20000,USD,GR,S
2022,SE,FT,Data Analytics Lead,405000,USD,US,L
2022,MI,FT,Data Scientist,135000,USD,US,L
2022,SE,FT,Applied Data Scientist,177000,USD,US,L
2022,MI,FT,Data Scientist,78000,USD,US,M
2022,SE,FT,Data Analyst,135000,USD,US,M
2022,SE,FT,Data Analyst,100000,USD,US,M
2022,SE,FT,Data Analyst,90320,USD,US,M
2022,MI,FT,Data Analyst,85000,USD,CA,M
2022,MI,FT,Data Analyst,75000,USD,CA,M
2022,SE,FT,Machine Learning Engineer,214000,USD,US,M
2022,SE,FT,Machine Learning Engineer,192600,USD,US,M
2022,SE,FT,Data Architect,266400,USD,US,M
2022,SE,FT,Data Architect,213120,USD,US,M
2022,SE,FT,Data Analyst,112900,USD,US,M
2022,SE,FT,Data Engineer,155000,USD,US,M
2022,MI,FT,Data Scientist,141300,USD,US,M
2022,MI,FT,Data Scientist,102100,USD,US,M
2022,SE,FT,Data Analyst,115934,USD,US,M
2022,SE,FT,Data Analyst,81666,USD,US,M
2022,MI,FT,Data Engineer,206699,USD,US,M
2022,MI,FT,Data Engineer,99100,USD,US,M
2022,SE,FT,Data Engineer,130000,USD,US,M
2022,SE,FT,Data Engineer,115000,USD,US,M
2022,SE,FT,Data Engineer,110500,USD,US,M
2022,SE,FT,Data Engineer,130000,USD,US,M
2022,SE,FT,Data Analyst,99050,USD,US,M
2022,SE,FT,Data Engineer,160000,USD,US,M
2022,SE,FT,Data Scientist,205300,USD,US,L
2022,SE,FT,Data Scientist,140400,USD,US,L
2022,SE,FT,Data Scientist,176000,USD,US,M
2022,SE,FT,Data Scientist,144000,USD,US,M
2022,SE,FT,Data Engineer,200100,USD,US,M
2022,SE,FT,Data Engineer,160000,USD,US,M
2022,SE,FT,Data Engineer,145000,USD,US,M
2022,SE,FT,Data Engineer,70500,USD,US,M
2022,SE,FT,Data Scientist,205300,USD,US,M
2022,SE,FT,Data Scientist,140400,USD,US,M
2022,SE,FT,Analytics Engineer,205300,USD,US,M
2022,SE,FT,Analytics Engineer,184700,USD,US,M
2022,SE,FT,Data Engineer,175100,USD,US,M
2022,SE,FT,Data Engineer,140250,USD,US,M
2022,SE,FT,Data Analyst,116150,USD,US,M
2022,SE,FT,Data Engineer,54000,USD,US,M
2022,SE,FT,Data Analyst,170000,USD,US,M
2022,MI,FT,Data Analyst,50000,GBP,GB,M
2022,SE,FT,Data Analyst,80000,USD,US,M
2022,SE,FT,Data Scientist,140000,USD,US,M
2022,SE,FT,Data Scientist,210000,USD,US,M
2022,SE,FT,Data Scientist,140000,USD,US,M
2022,SE,FT,Data Analyst,100000,USD,US,M
2022,SE,FT,Data Analyst,69000,USD,US,M
2022,SE,FT,Data Scientist,210000,USD,US,M
2022,SE,FT,Data Scientist,140000,USD,US,M
2022,SE,FT,Data Scientist,210000,USD,US,M
2022,SE,FT,Data Analyst,150075,USD,US,M
2022,SE,FT,Data Engineer,100000,USD,US,M
2022,SE,FT,Data Engineer,25000,USD,US,M
2022,SE,FT,Data Analyst,126500,USD,US,M
2022,SE,FT,Data Analyst,106260,USD,US,M
2022,SE,FT,Data Engineer,220110,USD,US,M
2022,SE,FT,Data Engineer,160080,USD,US,M
2022,SE,FT,Data Analyst,105000,USD,US,M
2022,SE,FT,Data Analyst,110925,USD,US,M
2022,MI,FT,Data Analyst,35000,GBP,GB,M
2022,SE,FT,Data Scientist,140000,USD,US,M
2022,SE,FT,Data Analyst,99000,USD,US,M
2022,SE,FT,Data Analyst,60000,USD,US,M
2022,SE,FT,Data Architect,192564,USD,US,M
2022,SE,FT,Data Architect,144854,USD,US,M
2022,SE,FT,Data Scientist,230000,USD,US,M
2022,SE,FT,Data Scientist,150000,USD,US,M
2022,SE,FT,Data Analytics Manager,150260,USD,US,M
2022,SE,FT,Data Analytics Manager,109280,USD,US,M
2022,SE,FT,Data Scientist,210000,USD,US,M
2022,SE,FT,Data Analyst,170000,USD,US,M
2022,MI,FT,Data Scientist,160000,USD,US,M
2022,MI,FT,Data Scientist,130000,USD,US,M
2022,EN,FT,Data Analyst,67000,USD,CA,M
2022,EN,FT,Data Analyst,52000,USD,CA,M
2022,SE,FT,Data Engineer,154000,USD,US,M
2022,SE,FT,Data Engineer,126000,USD,US,M
2022,SE,FT,Data Analyst,129000,USD,US,M
2022,SE,FT,Data Analyst,150000,USD,US,M
2022,MI,FT,AI Scientist,200000,USD,US,L
2023,Senior,Full-Time,Data Engineer,210000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,165000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,185900,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,129300,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,140000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,126000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,170000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,130000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,85000,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,Data Engineer,75000,British Pound Sterling,United Kingdom,Medium
2023,Senior,Full-Time,Analytics Engineer,208500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,165000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,72000,Euro,Germany,Large
2023,Senior,Full-Time,Data Engineer,80000,Euro,Sweden,Large
2023,Senior,Full-Time,Business Intelligence Developer,169000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Business Intelligence Developer,110600,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,185900,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,129300,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,225000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,156400,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,309000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,142000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,204500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,138900,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,323300,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,184700,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,247500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,172200,United States Dollar,United States,Medium
2023,Senior,Full-Time,Decision Scientist,204500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Decision Scientist,142200,United States Dollar,United States,Medium
2023,Mid,Full-Time,Machine Learning Software Engineer,2000000,Indian Rupee,India,Large
2023,Senior,Full-Time,BI Developer,135000,United States Dollar,United States,Medium
2023,Senior,Full-Time,BI Developer,110000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Scientist,180514,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Machine Learning Scientist,108308,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,BI Analyst,118800,United States Dollar,United States,Medium
2023,Senior,Full-Time,BI Analyst,75000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Manager,145000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Manager,130000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,180514,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Engineer,108308,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Machine Learning Engineer,193600,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,119700,United States Dollar,United States,Medium
2023,Senior,Full-Time,BI Analyst,130800,United States Dollar,United States,Medium
2023,Senior,Full-Time,BI Analyst,87200,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,215000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,150000,United States Dollar,United States,Medium
2023,Executive,Full-Time,Business Intelligence Engineer,247500,United States Dollar,United States,Medium
2023,Executive,Full-Time,Business Intelligence Engineer,172200,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,50000,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,Data Scientist,40000,British Pound Sterling,United Kingdom,Medium
2023,Senior,Full-Time,Machine Learning Engineer,204500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,142200,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,169000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,110600,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,238000,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,173000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,225000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,156400,United States Dollar,United States,Medium
2023,Executive,Full-Time,Data Engineer,205785,United States Dollar,United Kingdom,Medium
2023,Executive,Full-Time,Data Engineer,123471,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Science Manager,299500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Science Manager,245100,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,153600,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,106800,United States Dollar,United States,Medium
2023,Entry,Full-Time,AI Programmer,40000,United States Dollar,"Korea, Republic of",Small
2023,Senior,Full-Time,Data Scientist,66000,Euro,Spain,Medium
2023,Mid,Full-Time,Data Scientist,125000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,90000,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,290000,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,226000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,222200,United States Dollar,United States,Large
2023,Senior,Full-Time,Applied Scientist,136000,United States Dollar,United States,Large
2023,Senior,Full-Time,Data Scientist,161000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,151000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,49200,Euro,Estonia,Medium
2023,Senior,Full-Time,Data Analyst,36000,Euro,Estonia,Medium
2023,Senior,Full-Time,Data Engineer,136994,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,101570,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,214500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,150000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,150000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,120000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,278300,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,205700,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,185900,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,167310,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,114000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,100000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,260000,United States Dollar,United States,Large
2023,Senior,Full-Time,Data Engineer,162000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,111000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,225500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,139400,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analytics Manager,177000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analytics Manager,110000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,120350,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,74400,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,194000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,161000,United States Dollar,United States,Medium
2023,Entry,Full-Time,Research Engineer,30000,Euro,France,Medium
2023,Senior,Full-Time,Machine Learning Engineer,184950,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,119250,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,178500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,136000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,189000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,159090,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,91000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,82000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,149076,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,82365,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,192000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,164000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,175000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,125000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,194595,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,158000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,240500,United States Dollar,United States,Large
2023,Senior,Full-Time,Data Engineer,123700,United States Dollar,United States,Large
2023,Senior,Full-Time,Data Scientist,212800,United States Dollar,United States,Large
2023,Senior,Full-Time,Data Scientist,111600,United States Dollar,United States,Large
2023,Mid,Full-Time,Research Engineer,257400,United States Dollar,United States,Medium
2023,Mid,Full-Time,Research Engineer,193500,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,305000,United States Dollar,United States,Medium
2023,Senior,Full-Time,ML Engineer,245000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,205485,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,156560,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,168000,United States Dollar,United States,Large
2023,Senior,Full-Time,Data Analyst,78400,United States Dollar,United States,Large
2023,Senior,Full-Time,Machine Learning Engineer,260000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,175000,United States Dollar,United States,Medium
2023,Executive,Full-Time,Data Engineer,130002,United States Dollar,United States,Medium
2023,Executive,Full-Time,Data Engineer,71908,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,212000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,132000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,177000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,110000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,164000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Scientist,248100,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Scientist,145900,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,148000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,92000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,248100,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,145900,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Lead,155000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Lead,38000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,218000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,115000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Strategist,104000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Strategist,86000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,235400,United States Dollar,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,108320,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Quality Analyst,95000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Quality Analyst,82000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,152375,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,94000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,115934,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,81666,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,79000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Scientist,273400,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Scientist,182200,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,160000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,112000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,285000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,154000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,220000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Applied Scientist,170000,United States Dollar,United States,Medium
2023,Executive,Full-Time,Data Engineer,174500,United States Dollar,United States,Medium
2023,Executive,Full-Time,Data Engineer,113000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,225000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,125000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,200000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,180000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Applied Scientist,250000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Applied Scientist,125000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,90000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Research Scientist,275000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Research Scientist,200000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,258800,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Machine Learning Engineer,199200,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Scientist,177000,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Scientist,136000,United States Dollar,United Kingdom,Medium
2023,Mid,Full-Time,Data Analyst,80000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,115000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,75000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,138860,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,122720,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,231500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,118000,United States Dollar,United States,Medium
2023,Executive,Full-Time,Data Scientist,299500,United States Dollar,United States,Medium
2023,Executive,Full-Time,Data Scientist,249600,United States Dollar,United States,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,185000,United States Dollar,United States,Large
2023,Senior,Full-Time,Business Intelligence Engineer,79600,United States Dollar,United States,Large
2023,Mid,Full-Time,Data Analyst,866000,Philippine Peso,Philippines,Large
2023,Mid,Full-Time,Data Engineer,120000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,110000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,100000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analyst,75000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,297000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,138000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,135000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,105000,United States Dollar,United States,Medium
